BusinessEntityID,PhoneNumber,PhoneNumberTypeID,ModifiedDate
8930,1 (11) 500 555-0193,1,Sep 28 2012 12:00AM
8931,1 (11) 500 555-0152,2,Jun 10 2014 12:00AM
8932,1 (11) 500 555-0155,1,May 26 2013 12:00AM
8933,1 (11) 500 555-0111,1,Jul 18 2012 12:00AM
8934,134-555-0129,1,Nov  4 2013 12:00AM
8935,264-555-0125,2,May 18 2014 12:00AM
8936,1 (11) 500 555-0159,1,Mar 17 2014 12:00AM
8937,411-555-0124,1,Sep  9 2013 12:00AM
8938,1 (11) 500 555-0173,1,May 29 2014 12:00AM
8939,1 (11) 500 555-0187,1,Dec  5 2013 12:00AM
8940,1 (11) 500 555-0131,1,May  5 2013 12:00AM
8941,376-555-0111,1,Feb  1 2014 12:00AM
8942,195-555-0118,2,Apr  2 2014 12:00AM
8943,736-555-0113,2,Apr 19 2014 12:00AM
8944,875-555-0129,1,Feb  9 2014 12:00AM
8945,1 (11) 500 555-0127,1,Feb 19 2014 12:00AM
8946,1 (11) 500 555-0114,2,Jul 31 2011 12:00AM
8947,1 (11) 500 555-0164,1,Jan 24 2013 12:00AM
8948,326-555-0194,1,Oct 22 2013 12:00AM
8949,818-555-0126,2,Feb 24 2014 12:00AM
8950,1 (11) 500 555-0192,1,Dec  1 2013 12:00AM
8951,1 (11) 500 555-0148,1,Nov  4 2013 12:00AM
8952,236-555-0152,1,Jan  5 2014 12:00AM
8953,1 (11) 500 555-0132,1,Mar 30 2014 12:00AM
8954,616-555-0177,1,Oct  1 2011 12:00AM
8955,586-555-0120,1,Jan 13 2014 12:00AM
8956,1 (11) 500 555-0173,2,Oct 21 2013 12:00AM
8957,450-555-0149,2,Sep 18 2013 12:00AM
8958,547-555-0176,2,Mar 10 2012 12:00AM
8959,657-555-0165,1,Jul  9 2013 12:00AM
8960,1 (11) 500 555-0112,1,Jul 21 2013 12:00AM
8961,1 (11) 500 555-0179,1,Mar 26 2013 12:00AM
8962,1 (11) 500 555-0174,1,Jul  9 2011 12:00AM
8963,1 (11) 500 555-0168,1,Oct 23 2013 12:00AM
8964,377-555-0144,2,Oct 29 2013 12:00AM
8965,1 (11) 500 555-0136,2,May 19 2013 12:00AM
8966,493-555-0133,2,Feb  2 2013 12:00AM
8967,481-555-0123,1,Nov  6 2012 12:00AM
8968,813-555-0132,2,Oct 14 2013 12:00AM
8969,190-555-0196,2,Jan 15 2014 12:00AM
8970,1 (11) 500 555-0129,1,Feb  2 2014 12:00AM
8971,1 (11) 500 555-0162,1,Aug 24 2011 12:00AM
8972,668-555-0142,2,Nov 18 2013 12:00AM
8973,1 (11) 500 555-0188,1,Dec 18 2013 12:00AM
8974,1 (11) 500 555-0174,1,Dec  4 2013 12:00AM
8975,765-555-0169,2,Mar 14 2014 12:00AM
8976,1 (11) 500 555-0143,2,Jun  4 2014 12:00AM
8977,1 (11) 500 555-0163,1,Mar  2 2014 12:00AM
8978,1 (11) 500 555-0156,2,May  2 2013 12:00AM
8979,1 (11) 500 555-0185,1,Nov 25 2013 12:00AM
8980,414-555-0175,2,Oct  3 2013 12:00AM
8981,415-555-0138,2,Oct 22 2013 12:00AM
8982,1 (11) 500 555-0198,1,Jul 16 2013 12:00AM
8983,409-555-0153,1,Sep 10 2013 12:00AM
8984,1 (11) 500 555-0119,2,Nov 14 2011 12:00AM
8985,748-555-0138,2,Oct  9 2012 12:00AM
8986,808-555-0180,2,Dec 17 2013 12:00AM
8987,921-555-0137,2,Dec 25 2013 12:00AM
8988,117-555-0126,1,Jun 18 2012 12:00AM
8989,1 (11) 500 555-0176,1,Jan 20 2014 12:00AM
8990,813-555-0119,2,Sep 26 2013 12:00AM
8991,1 (11) 500 555-0122,2,Mar 30 2014 12:00AM
8992,1 (11) 500 555-0137,2,Aug  6 2011 12:00AM
8993,740-555-0170,1,Dec 21 2013 12:00AM
8994,1 (11) 500 555-0121,2,Jun 16 2013 12:00AM
8995,1 (11) 500 555-0193,2,Jun 24 2011 12:00AM
8996,1 (11) 500 555-0143,2,Oct  6 2011 12:00AM
8997,1 (11) 500 555-0133,1,Jul 15 2013 12:00AM
8998,140-555-0158,1,Feb 13 2014 12:00AM
8999,1 (11) 500 555-0158,2,Aug 27 2013 12:00AM
9000,715-555-0178,1,Oct  2 2013 12:00AM
9001,1 (11) 500 555-0171,2,Nov  4 2013 12:00AM
9002,795-555-0117,2,Apr  3 2014 12:00AM
9003,1 (11) 500 555-0195,2,May 17 2012 12:00AM
9004,103-555-0162,2,Mar  7 2014 12:00AM
9005,146-555-0110,2,Dec 24 2013 12:00AM
9006,1 (11) 500 555-0185,1,Jan 16 2014 12:00AM
9007,260-555-0117,2,Jan 22 2014 12:00AM
9008,1 (11) 500 555-0168,1,Jan 10 2014 12:00AM
9009,193-555-0194,2,Jun 30 2014 12:00AM
9010,1 (11) 500 555-0189,1,Apr  3 2014 12:00AM
9011,1 (11) 500 555-0155,2,Dec  1 2012 12:00AM
9012,891-555-0188,2,May 22 2014 12:00AM
9013,698-555-0129,2,Jun 12 2014 12:00AM
9014,1 (11) 500 555-0176,1,Mar 11 2014 12:00AM
9015,1 (11) 500 555-0118,2,Oct  7 2013 12:00AM
9016,638-555-0148,2,Aug 24 2013 12:00AM
9017,1 (11) 500 555-0131,1,Sep 29 2012 12:00AM
9018,148-555-0119,2,Apr  7 2014 12:00AM
9019,1 (11) 500 555-0193,2,Apr 30 2013 12:00AM
9020,148-555-0168,1,Oct 23 2013 12:00AM
9021,644-555-0186,1,Dec 14 2013 12:00AM
9022,1 (11) 500 555-0118,2,Jan  5 2013 12:00AM
9023,1 (11) 500 555-0165,2,Apr 23 2013 12:00AM
9024,1 (11) 500 555-0113,2,Feb 25 2014 12:00AM
9025,1 (11) 500 555-0177,1,Feb 26 2014 12:00AM
9026,135-555-0115,2,Jan 20 2014 12:00AM
9027,862-555-0112,2,Jun 10 2012 12:00AM
9028,499-555-0113,1,May 24 2014 12:00AM
9029,1 (11) 500 555-0187,1,Jan 26 2014 12:00AM
9030,1 (11) 500 555-0160,2,Jun  4 2014 12:00AM
9031,1 (11) 500 555-0131,1,Nov  4 2013 12:00AM
9032,1 (11) 500 555-0124,1,Sep 20 2013 12:00AM
9033,711-555-0136,1,Jul  1 2011 12:00AM
9034,768-555-0114,2,Jul 25 2013 12:00AM
9035,1 (11) 500 555-0118,1,Nov 28 2013 12:00AM
9036,1 (11) 500 555-0147,2,Dec 10 2012 12:00AM
9037,161-555-0140,2,May 10 2012 12:00AM
9038,1 (11) 500 555-0111,2,Apr 12 2014 12:00AM
9039,688-555-0125,1,Aug  3 2013 12:00AM
9040,1 (11) 500 555-0196,2,Aug  3 2013 12:00AM
9041,120-555-0113,2,Nov  7 2011 12:00AM
9042,918-555-0112,2,Jan  9 2013 12:00AM
9043,1 (11) 500 555-0195,2,Oct  8 2013 12:00AM
9044,1 (11) 500 555-0119,2,Apr 28 2013 12:00AM
9045,814-555-0148,1,Mar 11 2014 12:00AM
9046,201-555-0164,1,Jan 23 2014 12:00AM
9047,1 (11) 500 555-0157,2,Nov  6 2013 12:00AM
9048,424-555-0166,2,Feb 28 2013 12:00AM
9049,461-555-0130,1,Oct 28 2013 12:00AM
9050,947-555-0172,1,Jul 24 2013 12:00AM
9051,1 (11) 500 555-0174,2,Feb  6 2014 12:00AM
9052,830-555-0152,2,Jul 25 2013 12:00AM
9053,190-555-0182,1,Jun 17 2014 12:00AM
9054,1 (11) 500 555-0119,2,Apr 27 2014 12:00AM
9055,147-555-0143,1,Sep  5 2013 12:00AM
9056,1 (11) 500 555-0131,2,Dec 12 2013 12:00AM
9057,194-555-0199,2,Jun 17 2014 12:00AM
9058,489-555-0118,1,Feb 26 2014 12:00AM
9059,1 (11) 500 555-0110,1,Jan  7 2014 12:00AM
9060,1 (11) 500 555-0128,1,May 25 2013 12:00AM
9061,1 (11) 500 555-0189,2,May 18 2014 12:00AM
9062,1 (11) 500 555-0152,1,Feb 20 2012 12:00AM
9063,1 (11) 500 555-0118,1,Apr 26 2014 12:00AM
9064,628-555-0110,2,Aug 11 2013 12:00AM
9065,133-555-0133,1,Jan  2 2012 12:00AM
9066,1 (11) 500 555-0167,2,Mar 17 2014 12:00AM
9067,1 (11) 500 555-0130,2,May  4 2013 12:00AM
9068,1 (11) 500 555-0147,1,Oct 31 2012 12:00AM
9069,1 (11) 500 555-0114,1,Jan 26 2014 12:00AM
9070,1 (11) 500 555-0184,2,Oct 31 2013 12:00AM
9071,1 (11) 500 555-0178,1,Aug 16 2013 12:00AM
9072,457-555-0144,1,Dec  4 2013 12:00AM
9073,131-555-0179,1,Apr  9 2014 12:00AM
9074,112-555-0173,1,Apr 30 2014 12:00AM
9075,1 (11) 500 555-0115,1,Mar 24 2014 12:00AM
9076,187-555-0139,1,Jul  7 2013 12:00AM
9077,309-555-0111,1,Feb 23 2014 12:00AM
9078,1 (11) 500 555-0122,2,Apr 17 2014 12:00AM
9079,920-555-0187,2,May 27 2012 12:00AM
9080,1 (11) 500 555-0191,1,Jul 14 2012 12:00AM
9081,974-555-0128,2,Nov  6 2013 12:00AM
9082,491-555-0125,1,Apr  4 2014 12:00AM
9083,145-555-0174,1,Feb  8 2014 12:00AM
9084,622-555-0152,2,Oct 10 2013 12:00AM
9085,733-555-0112,1,Oct 26 2013 12:00AM
9086,1 (11) 500 555-0179,1,Apr 15 2013 12:00AM
9087,448-555-0119,2,Aug  9 2013 12:00AM
9088,532-555-0180,2,May 21 2014 12:00AM
9089,997-555-0117,1,Dec  8 2013 12:00AM
9090,1 (11) 500 555-0115,2,Apr  7 2014 12:00AM
9091,1 (11) 500 555-0119,1,Apr 10 2012 12:00AM
9092,1 (11) 500 555-0184,2,Jun 16 2013 12:00AM
9093,172-555-0159,1,Sep  7 2013 12:00AM
9094,636-555-0182,2,Mar 10 2014 12:00AM
9095,259-555-0135,2,Aug  8 2013 12:00AM
9096,1 (11) 500 555-0199,1,Feb 21 2014 12:00AM
9097,624-555-0111,2,Mar 26 2014 12:00AM
9098,1 (11) 500 555-0143,1,Nov 25 2011 12:00AM
9099,1 (11) 500 555-0189,2,Oct 17 2013 12:00AM
9100,990-555-0122,2,Apr  7 2014 12:00AM
9101,1 (11) 500 555-0178,1,Nov 22 2012 12:00AM
9102,1 (11) 500 555-0160,2,Sep  6 2013 12:00AM
9103,879-555-0197,1,Dec 29 2013 12:00AM
9104,488-555-0194,1,Dec 13 2013 12:00AM
9105,355-555-0115,2,Sep  2 2013 12:00AM
9106,1 (11) 500 555-0127,1,Jul 30 2013 12:00AM
9107,1 (11) 500 555-0117,1,Oct  3 2013 12:00AM
9108,1 (11) 500 555-0137,1,Dec 20 2013 12:00AM
9109,1 (11) 500 555-0194,1,Sep  8 2011 12:00AM
9110,653-555-0182,1,Apr 24 2012 12:00AM
9111,878-555-0124,1,Jul  3 2013 12:00AM
9112,503-555-0151,2,Sep 28 2013 12:00AM
9113,1 (11) 500 555-0151,1,Oct  7 2012 12:00AM
9114,180-555-0185,2,Dec  5 2013 12:00AM
9115,1 (11) 500 555-0173,1,Dec 17 2013 12:00AM
9116,770-555-0129,1,Jul 14 2013 12:00AM
9117,912-555-0135,1,Apr 13 2014 12:00AM
9118,1 (11) 500 555-0126,1,Nov 21 2011 12:00AM
9119,174-555-0176,1,Sep 21 2013 12:00AM
9120,136-555-0114,2,Feb 27 2012 12:00AM
9121,1 (11) 500 555-0151,1,May 10 2014 12:00AM
9122,150-555-0117,1,Jan  9 2014 12:00AM
9123,154-555-0154,2,Feb  4 2014 12:00AM
9124,1 (11) 500 555-0194,2,Aug 14 2013 12:00AM
9125,972-555-0157,2,Mar 29 2014 12:00AM
9126,126-555-0118,2,Apr 22 2014 12:00AM
9127,1 (11) 500 555-0130,2,Apr 13 2014 12:00AM
9128,1 (11) 500 555-0196,2,Jan 21 2014 12:00AM
9129,610-555-0117,1,Oct  2 2013 12:00AM
9130,989-555-0127,1,May 15 2014 12:00AM
9131,197-555-0110,2,Apr 19 2014 12:00AM
9132,1 (11) 500 555-0160,1,Apr  5 2013 12:00AM
9133,116-555-0178,1,May  9 2014 12:00AM
9134,1 (11) 500 555-0164,1,Apr 25 2014 12:00AM
9135,833-555-0142,2,Jun  1 2014 12:00AM
9136,951-555-0110,1,Apr 14 2012 12:00AM
9137,958-555-0183,2,Aug 10 2013 12:00AM
9138,833-555-0126,2,Jun  6 2014 12:00AM
9139,1 (11) 500 555-0190,2,Aug 20 2013 12:00AM
9140,414-555-0112,2,Apr  2 2014 12:00AM
9141,1 (11) 500 555-0142,1,Dec 12 2011 12:00AM
9142,791-555-0118,1,Aug 16 2013 12:00AM
9143,1 (11) 500 555-0187,1,Jan 20 2014 12:00AM
9144,257-555-0139,1,Oct 14 2013 12:00AM
9145,1 (11) 500 555-0159,1,Sep 10 2012 12:00AM
9146,371-555-0112,1,Sep 20 2012 12:00AM
9147,1 (11) 500 555-0127,1,Aug 11 2013 12:00AM
9148,1 (11) 500 555-0119,2,Oct 27 2013 12:00AM
9149,816-555-0198,2,Apr 28 2014 12:00AM
9150,369-555-0165,2,Dec  8 2012 12:00AM
9151,1 (11) 500 555-0162,2,Nov 17 2013 12:00AM
9152,1 (11) 500 555-0134,1,Aug 16 2011 12:00AM
9153,1 (11) 500 555-0168,2,Dec  7 2013 12:00AM
9154,1 (11) 500 555-0188,2,Sep 12 2013 12:00AM
9155,1 (11) 500 555-0138,2,Apr 12 2014 12:00AM
9156,793-555-0111,1,Nov 20 2013 12:00AM
9157,1 (11) 500 555-0160,2,Jan  8 2014 12:00AM
9158,510-555-0172,2,Oct 30 2011 12:00AM
9159,406-555-0129,2,Aug 15 2013 12:00AM
9160,1 (11) 500 555-0128,1,Jun  3 2012 12:00AM
9161,305-555-0120,1,Aug 27 2011 12:00AM
9162,1 (11) 500 555-0151,2,Apr 11 2014 12:00AM
9163,1 (11) 500 555-0133,2,Dec 19 2012 12:00AM
9164,727-555-0162,2,Apr 29 2014 12:00AM
9165,1 (11) 500 555-0131,2,Mar  8 2012 12:00AM
9166,160-555-0122,1,Sep 30 2013 12:00AM
9167,1 (11) 500 555-0130,2,Feb  7 2014 12:00AM
9168,350-555-0175,1,Aug 29 2011 12:00AM
9169,553-555-0153,2,Jun 18 2014 12:00AM
9170,1 (11) 500 555-0176,1,May 24 2013 12:00AM
9171,1 (11) 500 555-0198,1,Aug  3 2012 12:00AM
9172,155-555-0127,2,Sep 16 2013 12:00AM
9173,1 (11) 500 555-0176,1,Mar  8 2014 12:00AM
9174,735-555-0182,1,Jul  7 2013 12:00AM
9175,994-555-0172,2,Oct 12 2013 12:00AM
9176,400-555-0133,2,Jul 14 2013 12:00AM
9177,1 (11) 500 555-0188,2,Feb 17 2012 12:00AM
9178,831-555-0198,2,Sep 24 2012 12:00AM
9179,1 (11) 500 555-0128,1,Apr 28 2014 12:00AM
9180,140-555-0112,2,Jul 25 2012 12:00AM
9181,436-555-0115,2,Jan  8 2014 12:00AM
9182,1 (11) 500 555-0197,1,May 24 2013 12:00AM
9183,666-555-0153,2,Jul 20 2013 12:00AM
9184,1 (11) 500 555-0147,2,Mar 12 2014 12:00AM
9185,1 (11) 500 555-0141,1,Feb 16 2014 12:00AM
9186,1 (11) 500 555-0193,1,Dec  7 2013 12:00AM
9187,160-555-0119,1,Feb  6 2012 12:00AM
9188,1 (11) 500 555-0119,1,Apr  5 2013 12:00AM
9189,1 (11) 500 555-0179,2,May 15 2014 12:00AM
9190,1 (11) 500 555-0186,1,Apr 22 2012 12:00AM
9191,1 (11) 500 555-0168,1,Nov 19 2013 12:00AM
9192,286-555-0133,2,Nov 26 2011 12:00AM
9193,236-555-0189,1,Apr 29 2014 12:00AM
9194,161-555-0151,2,Dec 24 2013 12:00AM
9195,610-555-0154,2,Aug 25 2011 12:00AM
9196,230-555-0191,1,Jan  5 2013 12:00AM
9197,1 (11) 500 555-0175,1,Sep 30 2013 12:00AM
9198,1 (11) 500 555-0151,2,Mar 23 2014 12:00AM
9199,415-555-0121,2,Apr  7 2014 12:00AM
9200,1 (11) 500 555-0182,2,Jul  2 2013 12:00AM
9201,443-555-0164,1,Jan  4 2012 12:00AM
9202,1 (11) 500 555-0169,2,Oct  5 2013 12:00AM
9203,1 (11) 500 555-0115,2,Sep 24 2013 12:00AM
9204,895-555-0155,1,Jan 22 2012 12:00AM
9205,1 (11) 500 555-0130,1,May  8 2014 12:00AM
9206,1 (11) 500 555-0138,1,Mar 19 2013 12:00AM
9207,1 (11) 500 555-0137,2,Nov 13 2012 12:00AM
9208,1 (11) 500 555-0196,1,Nov 27 2011 12:00AM
9209,874-555-0182,1,Apr 21 2014 12:00AM
9210,1 (11) 500 555-0185,2,Dec 13 2013 12:00AM
9211,203-555-0130,2,Dec  8 2013 12:00AM
9212,776-555-0195,2,Mar  9 2014 12:00AM
9213,1 (11) 500 555-0122,2,Jun 21 2014 12:00AM
9214,153-555-0177,2,Feb 19 2014 12:00AM
9215,339-555-0199,2,Aug 18 2013 12:00AM
9216,673-555-0111,1,Jan  7 2014 12:00AM
9217,1 (11) 500 555-0151,2,Oct 30 2013 12:00AM
9218,1 (11) 500 555-0159,1,May 25 2014 12:00AM
9219,1 (11) 500 555-0175,1,Apr  5 2014 12:00AM
9220,1 (11) 500 555-0149,1,Sep 17 2011 12:00AM
9221,1 (11) 500 555-0126,1,Feb 27 2013 12:00AM
9222,1 (11) 500 555-0171,1,Aug 21 2012 12:00AM
9223,367-555-0120,2,Sep 13 2013 12:00AM
9224,1 (11) 500 555-0122,2,Dec 20 2013 12:00AM
9225,1 (11) 500 555-0151,2,Jul 24 2013 12:00AM
9226,361-555-0185,2,Dec 21 2013 12:00AM
9227,1 (11) 500 555-0199,1,Nov 17 2012 12:00AM
9228,160-555-0131,2,Jul 25 2013 12:00AM
9229,607-555-0179,2,Oct 11 2013 12:00AM
9230,117-555-0165,1,Feb 14 2014 12:00AM
9231,680-555-0155,1,Jun 16 2013 12:00AM
9232,1 (11) 500 555-0190,1,Sep 30 2012 12:00AM
9233,743-555-0185,1,Jul  6 2013 12:00AM
9234,1 (11) 500 555-0133,1,Jun 15 2013 12:00AM
9235,1 (11) 500 555-0141,1,Oct  7 2013 12:00AM
9236,274-555-0177,2,Oct 17 2013 12:00AM
9237,1 (11) 500 555-0174,2,Dec  4 2013 12:00AM
9238,1 (11) 500 555-0179,2,Apr 22 2013 12:00AM
9239,1 (11) 500 555-0178,1,Mar 11 2013 12:00AM
9240,119-555-0117,1,Jul 29 2013 12:00AM
9241,1 (11) 500 555-0137,1,Nov 11 2013 12:00AM
9242,857-555-0185,1,May 22 2014 12:00AM
9243,1 (11) 500 555-0193,1,May 22 2014 12:00AM
9244,318-555-0120,2,Feb 29 2012 12:00AM
9245,1 (11) 500 555-0163,2,Sep 17 2011 12:00AM
9246,175-555-0110,1,Jun  3 2013 12:00AM
9247,1 (11) 500 555-0131,1,Jul 17 2013 12:00AM
9248,547-555-0132,1,Dec  1 2013 12:00AM
9249,507-555-0140,2,Dec  3 2013 12:00AM
9250,257-555-0161,2,Sep 21 2013 12:00AM
9251,290-555-0113,1,Jan 16 2014 12:00AM
9252,1 (11) 500 555-0195,2,Oct  8 2013 12:00AM
9253,588-555-0164,1,Feb 17 2014 12:00AM
9254,1 (11) 500 555-0160,1,Oct 23 2013 12:00AM
9255,1 (11) 500 555-0144,2,Nov 19 2013 12:00AM
9256,1 (11) 500 555-0163,1,Aug 11 2013 12:00AM
9257,1 (11) 500 555-0155,2,Aug 11 2013 12:00AM
9258,1 (11) 500 555-0148,1,Sep 21 2013 12:00AM
9259,438-555-0156,1,Nov 15 2013 12:00AM
9260,1 (11) 500 555-0141,2,Apr 28 2014 12:00AM
9261,612-555-0113,2,Apr 23 2014 12:00AM
9262,1 (11) 500 555-0195,1,Feb  8 2013 12:00AM
9263,1 (11) 500 555-0110,1,Feb 14 2013 12:00AM
9264,574-555-0134,2,Sep  8 2013 12:00AM
9265,910-555-0138,2,Apr  2 2013 12:00AM
9266,1 (11) 500 555-0195,2,Oct 22 2013 12:00AM
9267,944-555-0134,2,Sep 27 2013 12:00AM
9268,1 (11) 500 555-0114,1,Oct 25 2013 12:00AM
9269,845-555-0187,1,Aug 30 2012 12:00AM
9270,1 (11) 500 555-0119,2,May 26 2014 12:00AM
9271,286-555-0187,1,Jun 18 2014 12:00AM
9272,1 (11) 500 555-0112,1,Oct 26 2012 12:00AM
9273,889-555-0184,1,Feb  2 2014 12:00AM
9274,1 (11) 500 555-0193,1,Apr 18 2014 12:00AM
9275,1 (11) 500 555-0124,2,May 21 2014 12:00AM
9276,422-555-0117,2,Mar 17 2014 12:00AM
9277,465-555-0186,2,Mar 22 2014 12:00AM
9278,1 (11) 500 555-0115,1,Feb  2 2014 12:00AM
9279,1 (11) 500 555-0168,2,Aug 30 2013 12:00AM
9280,378-555-0116,1,Jun 20 2013 12:00AM
9281,489-555-0124,1,Mar 15 2014 12:00AM
9282,1 (11) 500 555-0193,2,Nov 27 2013 12:00AM
9283,1 (11) 500 555-0157,1,May 28 2014 12:00AM
9284,486-555-0199,1,Jul  7 2013 12:00AM
9285,547-555-0153,1,Nov  6 2012 12:00AM
9286,849-555-0179,1,Aug  8 2013 12:00AM
9287,1 (11) 500 555-0128,2,Mar 30 2014 12:00AM
9288,280-555-0162,2,Mar 27 2014 12:00AM
9289,445-555-0120,2,Jul 31 2013 12:00AM
9290,165-555-0114,1,Aug 28 2013 12:00AM
9291,166-555-0146,1,Mar  6 2012 12:00AM
9292,943-555-0127,1,Jun 13 2014 12:00AM
9293,1 (11) 500 555-0113,1,Apr 15 2014 12:00AM
9294,1 (11) 500 555-0131,2,Apr 22 2014 12:00AM
9295,1 (11) 500 555-0174,1,Mar 14 2013 12:00AM
9296,295-555-0110,1,Mar  8 2013 12:00AM
9297,852-555-0167,2,Aug  8 2013 12:00AM
9298,218-555-0127,1,May  5 2014 12:00AM
9299,554-555-0166,1,Nov 13 2013 12:00AM
9300,1 (11) 500 555-0117,1,Nov 28 2013 12:00AM
9301,1 (11) 500 555-0153,2,Jan 22 2014 12:00AM
9302,1 (11) 500 555-0153,2,Sep 16 2012 12:00AM
9303,414-555-0162,1,May  1 2014 12:00AM
9304,1 (11) 500 555-0177,1,Jun  9 2012 12:00AM
9305,1 (11) 500 555-0196,1,Nov  8 2013 12:00AM
9306,126-555-0163,1,May 19 2013 12:00AM
9307,563-555-0138,2,Mar 26 2014 12:00AM
9308,1 (11) 500 555-0120,1,May 10 2014 12:00AM
9309,1 (11) 500 555-0116,1,Sep 27 2013 12:00AM
9310,646-555-0173,2,Sep 15 2013 12:00AM
9311,1 (11) 500 555-0178,1,Mar 22 2014 12:00AM
9312,163-555-0164,1,Oct  4 2013 12:00AM
9313,1 (11) 500 555-0137,1,Aug 23 2013 12:00AM
9314,183-555-0169,1,Sep 27 2013 12:00AM
9315,696-555-0193,1,Aug  7 2011 12:00AM
9316,280-555-0166,2,Sep 20 2013 12:00AM
9317,1 (11) 500 555-0184,1,Aug  5 2013 12:00AM
9318,988-555-0151,1,Aug 25 2013 12:00AM
9319,954-555-0143,2,Aug 14 2013 12:00AM
9320,1 (11) 500 555-0162,1,Feb 19 2013 12:00AM
9321,882-555-0188,2,Nov  1 2013 12:00AM
9322,1 (11) 500 555-0116,2,Aug 23 2013 12:00AM
9323,226-555-0117,2,Mar 27 2014 12:00AM
9324,1 (11) 500 555-0134,1,Aug 30 2012 12:00AM
9325,110-555-0118,1,Nov 12 2013 12:00AM
9326,890-555-0175,2,Aug  9 2011 12:00AM
9327,674-555-0178,1,May 17 2012 12:00AM
9328,971-555-0122,1,Jul 20 2012 12:00AM
9329,940-555-0193,2,Feb 20 2014 12:00AM
9330,1 (11) 500 555-0140,2,Dec  7 2011 12:00AM
9331,116-555-0172,1,Dec 19 2012 12:00AM
9332,1 (11) 500 555-0172,1,Jul 24 2013 12:00AM
9333,1 (11) 500 555-0163,1,May 30 2014 12:00AM
9334,600-555-0173,2,Mar 16 2014 12:00AM
9335,401-555-0198,2,Nov  5 2013 12:00AM
9336,429-555-0185,1,Mar 11 2014 12:00AM
9337,210-555-0193,2,Apr 29 2014 12:00AM
9338,809-555-0163,2,Sep 11 2011 12:00AM
9339,1 (11) 500 555-0119,2,Jun 18 2012 12:00AM
9340,660-555-0111,1,Mar 25 2014 12:00AM
9341,658-555-0156,1,Sep  7 2011 12:00AM
9342,1 (11) 500 555-0161,2,Apr 16 2014 12:00AM
9343,1 (11) 500 555-0138,2,Apr 14 2014 12:00AM
9344,1 (11) 500 555-0140,2,May 16 2014 12:00AM
9345,578-555-0134,2,Apr 10 2014 12:00AM
9346,914-555-0138,2,Apr 10 2014 12:00AM
9347,617-555-0125,1,May 20 2013 12:00AM
9348,810-555-0165,1,Mar 22 2014 12:00AM
9349,684-555-0160,1,Nov 20 2013 12:00AM
9350,1 (11) 500 555-0110,1,Mar 26 2013 12:00AM
9351,257-555-0188,1,Jun  3 2011 12:00AM
9352,1 (11) 500 555-0192,2,Jul 19 2012 12:00AM
9353,1 (11) 500 555-0186,2,Oct 21 2013 12:00AM
9354,551-555-0157,2,Mar 16 2012 12:00AM
9355,544-555-0111,1,Nov 20 2013 12:00AM
9356,1 (11) 500 555-0132,1,May 29 2014 12:00AM
9357,189-555-0154,1,Oct 14 2013 12:00AM
9358,1 (11) 500 555-0110,2,Aug 24 2012 12:00AM
9359,267-555-0113,2,Jun 27 2014 12:00AM
9360,1 (11) 500 555-0188,1,Sep  3 2013 12:00AM
9361,817-555-0155,2,Jan 10 2014 12:00AM
9362,1 (11) 500 555-0144,2,Nov 17 2012 12:00AM
9363,1 (11) 500 555-0191,1,May 26 2013 12:00AM
9364,697-555-0146,2,Sep 27 2013 12:00AM
9365,1 (11) 500 555-0147,2,Nov 26 2012 12:00AM
9366,941-555-0150,1,May  8 2014 12:00AM
9367,111-555-0118,1,Sep 10 2013 12:00AM
9368,744-555-0142,2,Apr 18 2014 12:00AM
9369,1 (11) 500 555-0136,1,Oct 29 2011 12:00AM
9370,996-555-0190,1,May  4 2014 12:00AM
9371,742-555-0150,2,Jul 29 2012 12:00AM
9372,1 (11) 500 555-0156,1,Oct 10 2012 12:00AM
9373,1 (11) 500 555-0133,1,Nov 25 2012 12:00AM
9374,1 (11) 500 555-0111,1,Jun  2 2011 12:00AM
9375,1 (11) 500 555-0174,2,Apr  3 2012 12:00AM
9376,1 (11) 500 555-0115,2,Sep 17 2012 12:00AM
9377,947-555-0180,2,Sep 15 2013 12:00AM
9378,1 (11) 500 555-0130,1,May 28 2014 12:00AM
9379,615-555-0185,2,May 27 2014 12:00AM
9380,697-555-0157,2,Jun  1 2014 12:00AM
9381,1 (11) 500 555-0196,2,Nov  7 2011 12:00AM
9382,1 (11) 500 555-0190,2,Feb 27 2014 12:00AM
9383,271-555-0158,1,Aug 16 2013 12:00AM
9384,607-555-0114,1,Nov  3 2013 12:00AM
9385,239-555-0194,2,Jul  6 2013 12:00AM
9386,1 (11) 500 555-0131,2,Apr 30 2013 12:00AM
9387,658-555-0190,1,Nov  5 2013 12:00AM
9388,526-555-0171,1,Feb 20 2014 12:00AM
9389,1 (11) 500 555-0132,1,Mar 18 2013 12:00AM
9390,463-555-0111,2,Apr 23 2014 12:00AM
9391,1 (11) 500 555-0192,1,Jul 14 2011 12:00AM
9392,1 (11) 500 555-0156,1,Nov 18 2013 12:00AM
9393,1 (11) 500 555-0118,1,Jan 19 2012 12:00AM
9394,119-555-0140,2,Nov  1 2012 12:00AM
9395,610-555-0182,1,Sep 16 2013 12:00AM
9396,1 (11) 500 555-0178,2,Jul 20 2013 12:00AM
9397,806-555-0151,2,Apr 25 2014 12:00AM
9398,209-555-0173,1,Feb 27 2012 12:00AM
